nom,classe,chemin,taille_ko,corrompue,format,mode,largeur,hauteur,canaux,ecart_type,est_vide,raison_vide
glass122.jpg,glass,../data/raw\glass\glass122.jpg,23.6,False,JPEG,RGB,512.0,384.0,3.0,69.71,False,OK
glass123.jpg,glass,../data/raw\glass\glass123.jpg,17.05,False,JPEG,RGB,512.0,384.0,3.0,37.43,False,OK
glass124.jpg,glass,../data/raw\glass\glass124.jpg,12.8,False,JPEG,RGB,512.0,384.0,3.0,31.6,False,OK
glass125.jpg,glass,../data/raw\glass\glass125.jpg,14.31,False,JPEG,RGB,512.0,384.0,3.0,59.47,False,OK
glass126.jpg,glass,../data/raw\glass\glass126.jpg,11.56,False,JPEG,RGB,512.0,384.0,3.0,38.33,False,OK
glass127.jpg,glass,../data/raw\glass\glass127.jpg,8.28,False,JPEG,RGB,512.0,384.0,3.0,39.0,False,OK
glass128.jpg,glass,../data/raw\glass\glass128.jpg,15.73,False,JPEG,RGB,512.0,384.0,3.0,47.76,False,OK
glass129.jpg,glass,../data/raw\glass\glass129.jpg,13.53,False,JPEG,RGB,512.0,384.0,3.0,76.88,False,OK
glass12er.jpg,glass,../data/raw\glass\glass12er.jpg,38.85,False,JPEG,RGB,512.0,384.0,3.0,53.19,False,OK
glass13.jpg,glass,../data/raw\glass\glass13.jpg,7.48,False,JPEG,RGB,512.0,384.0,3.0,11.31,False,OK
glass130.jpg,glass,../data/raw\glass\glass130.jpg,10.99,False,JPEG,RGB,512.0,384.0,3.0,63.06,False,OK
glass131.jpg,glass,../data/raw\glass\glass131.jpg,12.45,False,JPEG,RGB,512.0,384.0,3.0,43.63,False,OK
glass132.jpg,glass,../data/raw\glass\glass132.jpg,8.96,False,JPEG,RGB,512.0,384.0,3.0,51.81,False,OK
glass133.jpg,glass,../data/raw\glass\glass133.jpg,11.07,False,JPEG,RGB,512.0,384.0,3.0,63.25,False,OK
glass134.jpg,glass,../data/raw\glass\glass134.jpg,14.02,False,JPEG,RGB,512.0,384.0,3.0,51.51,False,OK
glass135.jpg,glass,../data/raw\glass\glass135.jpg,14.15,False,JPEG,RGB,512.0,384.0,3.0,47.97,False,OK
glass136.jpg,glass,../data/raw\glass\glass136.jpg,10.32,False,JPEG,RGB,512.0,384.0,3.0,41.49,False,OK
glass137.jpg,glass,../data/raw\glass\glass137.jpg,17.12,False,JPEG,RGB,512.0,384.0,3.0,31.29,False,OK
glass138.jpg,glass,../data/raw\glass\glass138.jpg,16.95,False,JPEG,RGB,512.0,384.0,3.0,36.42,False,OK
glass139.jpg,glass,../data/raw\glass\glass139.jpg,15.58,False,JPEG,RGB,512.0,384.0,3.0,30.42,False,OK
glass14.jpg,glass,../data/raw\glass\glass14.jpg,7.72,False,JPEG,RGB,512.0,384.0,3.0,17.17,False,OK
glass140.jpg,glass,../data/raw\glass\glass140.jpg,9.27,False,JPEG,RGB,512.0,384.0,3.0,44.25,False,OK
glass141.jpg,glass,../data/raw\glass\glass141.jpg,12.26,False,JPEG,RGB,512.0,384.0,3.0,67.82,False,OK
glass142.jpg,glass,../data/raw\glass\glass142.jpg,15.02,False,JPEG,RGB,512.0,384.0,3.0,75.96,False,OK
glass143.jpg,glass,../data/raw\glass\glass143.jpg,11.63,False,JPEG,RGB,512.0,384.0,3.0,77.86,False,OK
glass144.jpg,glass,../data/raw\glass\glass144.jpg,13.57,False,JPEG,RGB,512.0,384.0,3.0,42.39,False,OK
glass145.jpg,glass,../data/raw\glass\glass145.jpg,16.72,False,JPEG,RGB,512.0,384.0,3.0,62.79,False,OK
glass146.jpg,glass,../data/raw\glass\glass146.jpg,10.63,False,JPEG,RGB,512.0,384.0,3.0,57.06,False,OK
glass147.jpg,glass,../data/raw\glass\glass147.jpg,10.02,False,JPEG,RGB,512.0,384.0,3.0,28.3,False,OK
glass148.jpg,glass,../data/raw\glass\glass148.jpg,16.22,False,JPEG,RGB,512.0,384.0,3.0,49.31,False,OK
glass149.jpg,glass,../data/raw\glass\glass149.jpg,12.35,False,JPEG,RGB,512.0,384.0,3.0,34.77,False,OK
glass15.jpg,glass,../data/raw\glass\glass15.jpg,0.9,False,JPEG,RGB,48.0,32.0,3.0,15.26,False,OK
glass150.jpg,glass,../data/raw\glass\glass150.jpg,17.61,False,JPEG,RGB,512.0,384.0,3.0,32.78,False,OK
glass151.jpg,glass,../data/raw\glass\glass151.jpg,16.62,False,JPEG,RGB,512.0,384.0,3.0,64.42,False,OK
glass152.jpg,glass,../data/raw\glass\glass152.jpg,13.59,False,JPEG,RGB,512.0,384.0,3.0,67.48,False,OK
glass153.jpg,glass,../data/raw\glass\glass153.jpg,14.56,False,JPEG,RGB,512.0,384.0,3.0,47.48,False,OK
glass154.jpg,glass,../data/raw\glass\glass154.jpg,15.96,False,JPEG,RGB,512.0,384.0,3.0,64.43,False,OK
glass155.jpg,glass,../data/raw\glass\glass155.jpg,11.64,False,JPEG,RGB,512.0,384.0,3.0,42.23,False,OK
glass156.jpg,glass,../data/raw\glass\glass156.jpg,18.43,False,JPEG,RGB,512.0,384.0,3.0,50.41,False,OK
glass157.jpg,glass,../data/raw\glass\glass157.jpg,15.7,False,JPEG,RGB,512.0,384.0,3.0,55.71,False,OK
glass158.jpg,glass,../data/raw\glass\glass158.jpg,11.73,False,JPEG,RGB,512.0,384.0,3.0,50.52,False,OK
glass159.jpg,glass,../data/raw\glass\glass159.jpg,15.33,False,JPEG,RGB,512.0,384.0,3.0,64.63,False,OK
glass16.jpg,glass,../data/raw\glass\glass16.jpg,9.2,False,JPEG,RGB,512.0,384.0,3.0,14.45,False,OK
glass160.jpg,glass,../data/raw\glass\glass160.jpg,13.82,False,JPEG,RGB,512.0,384.0,3.0,35.46,False,OK
glass161.jpg,glass,../data/raw\glass\glass161.jpg,9.96,False,JPEG,RGB,512.0,384.0,3.0,51.58,False,OK
glass162.jpg,glass,../data/raw\glass\glass162.jpg,14.27,False,JPEG,RGB,512.0,384.0,3.0,80.07,False,OK
glass163.jpg,glass,../data/raw\glass\glass163.jpg,18.97,False,JPEG,RGB,512.0,384.0,3.0,57.94,False,OK
glass164.jpg,glass,../data/raw\glass\glass164.jpg,13.83,False,JPEG,RGB,512.0,384.0,3.0,61.8,False,OK
glass165.jpg,glass,../data/raw\glass\glass165.jpg,18.08,False,JPEG,RGB,512.0,384.0,3.0,37.2,False,OK
glass166.jpg,glass,../data/raw\glass\glass166.jpg,10.5,False,JPEG,RGB,512.0,384.0,3.0,45.52,False,OK
glass167.jpg,glass,../data/raw\glass\glass167.jpg,12.58,False,JPEG,RGB,512.0,384.0,3.0,84.66,False,OK
glass168.jpg,glass,../data/raw\glass\glass168.jpg,13.19,False,JPEG,RGB,512.0,384.0,3.0,41.81,False,OK
glass169.jpg,glass,../data/raw\glass\glass169.jpg,11.42,False,JPEG,RGB,512.0,384.0,3.0,24.18,False,OK
glass17.jpg,glass,../data/raw\glass\glass17.jpg,19.41,False,JPEG,RGB,512.0,384.0,3.0,63.6,False,OK
glass170.jpg,glass,../data/raw\glass\glass170.jpg,9.42,False,JPEG,RGB,512.0,384.0,3.0,25.4,False,OK
glass171.jpg,glass,../data/raw\glass\glass171.jpg,10.92,False,JPEG,RGB,512.0,384.0,3.0,22.27,False,OK
glass172.jpg,glass,../data/raw\glass\glass172.jpg,10.42,False,JPEG,RGB,512.0,384.0,3.0,31.08,False,OK
glass173.jpg,glass,../data/raw\glass\glass173.jpg,8.78,False,JPEG,RGB,512.0,384.0,3.0,37.88,False,OK
glass174.jpg,glass,../data/raw\glass\glass174.jpg,16.0,False,JPEG,RGB,512.0,384.0,3.0,38.6,False,OK
glass175.jpg,glass,../data/raw\glass\glass175.jpg,9.14,False,JPEG,RGB,512.0,384.0,3.0,34.98,False,OK
glass176.jpg,glass,../data/raw\glass\glass176.jpg,15.81,False,JPEG,RGB,512.0,384.0,3.0,36.25,False,OK
glass177.jpg,glass,../data/raw\glass\glass177.jpg,17.33,False,JPEG,RGB,512.0,384.0,3.0,44.7,False,OK
glass179.jpg,glass,../data/raw\glass\glass179.jpg,9.53,False,JPEG,RGB,512.0,384.0,3.0,79.13,False,OK
glass18.jpg,glass,../data/raw\glass\glass18.jpg,11.59,False,JPEG,RGB,512.0,384.0,3.0,34.92,False,OK
glass180.jpg,glass,../data/raw\glass\glass180.jpg,8.77,False,JPEG,RGB,512.0,384.0,3.0,15.43,False,OK
glass19.jpg,glass,../data/raw\glass\glass19.jpg,13.01,False,JPEG,RGB,512.0,384.0,3.0,64.97,False,OK
glass2.jpg,glass,../data/raw\glass\glass2.jpg,10.73,False,JPEG,RGB,512.0,384.0,3.0,17.17,False,OK
glass20.jpg,glass,../data/raw\glass\glass20.jpg,14.65,False,JPEG,RGB,512.0,384.0,3.0,61.36,False,OK
glass20g.png,glass,../data/raw\glass\glass20g.png,104.18,False,PNG,RGBA,512.0,384.0,4.0,63.79,False,OK
glass21.jpg,glass,../data/raw\glass\glass21.jpg,1.32,False,JPEG,RGB,32.0,32.0,3.0,49.56,False,OK
glass22.jpg,glass,../data/raw\glass\glass22.jpg,11.22,False,JPEG,RGB,512.0,384.0,3.0,60.35,False,OK
glass23.jpg,glass,../data/raw\glass\glass23.jpg,1.22,False,JPEG,RGB,32.0,32.0,3.0,51.91,False,OK
glass24.jpg,glass,../data/raw\glass\glass24.jpg,8.17,False,JPEG,RGB,512.0,384.0,3.0,40.55,False,OK
glass25.jpg,glass,../data/raw\glass\glass25.jpg,14.39,False,JPEG,RGB,512.0,384.0,3.0,33.01,False,OK
glass26.jpg,glass,../data/raw\glass\glass26.jpg,14.9,False,JPEG,RGB,512.0,384.0,3.0,55.25,False,OK
glass27.jpg,glass,../data/raw\glass\glass27.jpg,18.41,False,JPEG,RGB,512.0,384.0,3.0,70.61,False,OK
glass28.jpg,glass,../data/raw\glass\glass28.jpg,15.76,False,JPEG,RGB,512.0,384.0,3.0,59.16,False,OK
glass29.jpg,glass,../data/raw\glass\glass29.jpg,9.49,False,JPEG,RGB,512.0,384.0,3.0,39.02,False,OK
glass3.jpg,glass,../data/raw\glass\glass3.jpg,8.44,False,JPEG,RGB,512.0,384.0,3.0,16.92,False,OK
glass30.jpg,glass,../data/raw\glass\glass30.jpg,9.94,False,JPEG,RGB,512.0,384.0,3.0,53.69,False,OK
glass31.jpg,glass,../data/raw\glass\glass31.jpg,17.86,False,JPEG,RGB,512.0,384.0,3.0,36.78,False,OK
glass32.jpg,glass,../data/raw\glass\glass32.jpg,8.77,False,JPEG,RGB,512.0,384.0,3.0,35.04,False,OK
glass33.jpg,glass,../data/raw\glass\glass33.jpg,11.44,False,JPEG,RGB,512.0,384.0,3.0,75.42,False,OK
glass34.jpg,glass,../data/raw\glass\glass34.jpg,20.17,False,JPEG,RGB,512.0,384.0,3.0,39.48,False,OK
glass35.jpg,glass,../data/raw\glass\glass35.jpg,23.44,False,JPEG,RGB,512.0,384.0,3.0,37.85,False,OK
glass36.jpg,glass,../data/raw\glass\glass36.jpg,11.84,False,JPEG,RGB,512.0,384.0,3.0,68.95,False,OK
glass37.jpg,glass,../data/raw\glass\glass37.jpg,11.75,False,JPEG,RGB,512.0,384.0,3.0,55.08,False,OK
glass38.jpg,glass,../data/raw\glass\glass38.jpg,14.01,False,JPEG,RGB,512.0,384.0,3.0,52.85,False,OK
glass39.jpg,glass,../data/raw\glass\glass39.jpg,17.44,False,JPEG,RGB,512.0,384.0,3.0,37.31,False,OK
glass4.jpg,glass,../data/raw\glass\glass4.jpg,8.95,False,JPEG,RGB,512.0,384.0,3.0,15.03,False,OK
glass40.jpg,glass,../data/raw\glass\glass40.jpg,19.12,False,JPEG,RGB,512.0,384.0,3.0,69.55,False,OK
glass41.jpg,glass,../data/raw\glass\glass41.jpg,13.0,False,JPEG,RGB,512.0,384.0,3.0,31.32,False,OK
glass43.jpg,glass,../data/raw\glass\glass43.jpg,16.0,False,JPEG,RGB,512.0,384.0,3.0,45.46,False,OK
glass44.jpg,glass,../data/raw\glass\glass44.jpg,15.86,False,JPEG,RGB,512.0,384.0,3.0,44.18,False,OK
glass45.jpg,glass,../data/raw\glass\glass45.jpg,10.79,False,JPEG,RGB,512.0,384.0,3.0,64.57,False,OK
glass46.jpg,glass,../data/raw\glass\glass46.jpg,12.22,False,JPEG,RGB,512.0,384.0,3.0,53.06,False,OK
glass47.jpg,glass,../data/raw\glass\glass47.jpg,10.77,False,JPEG,RGB,512.0,384.0,3.0,48.94,False,OK
glass48.jpg,glass,../data/raw\glass\glass48.jpg,9.61,False,JPEG,RGB,512.0,384.0,3.0,50.53,False,OK
glass49.jpg,glass,../data/raw\glass\glass49.jpg,13.15,False,JPEG,RGB,512.0,384.0,3.0,36.01,False,OK
glass5.jpg,glass,../data/raw\glass\glass5.jpg,8.95,False,JPEG,RGB,512.0,384.0,3.0,20.04,False,OK
glass50.jpg,glass,../data/raw\glass\glass50.jpg,17.39,False,JPEG,RGB,512.0,384.0,3.0,34.0,False,OK
glass51.jpg,glass,../data/raw\glass\glass51.jpg,10.11,False,JPEG,RGB,512.0,384.0,3.0,42.46,False,OK
glass52.jpg,glass,../data/raw\glass\glass52.jpg,16.14,False,JPEG,RGB,512.0,384.0,3.0,39.26,False,OK
glass53.jpg,glass,../data/raw\glass\glass53.jpg,9.89,False,JPEG,RGB,512.0,384.0,3.0,69.95,False,OK
glass54.jpg,glass,../data/raw\glass\glass54.jpg,18.62,False,JPEG,RGB,512.0,384.0,3.0,63.37,False,OK
glass55.jpg,glass,../data/raw\glass\glass55.jpg,8.04,False,JPEG,RGB,512.0,384.0,3.0,41.59,False,OK
glass56.jpg,glass,../data/raw\glass\glass56.jpg,9.57,False,JPEG,RGB,512.0,384.0,3.0,46.75,False,OK
glass57.jpg,glass,../data/raw\glass\glass57.jpg,10.15,False,JPEG,RGB,512.0,384.0,3.0,35.59,False,OK
glass58.jpg,glass,../data/raw\glass\glass58.jpg,11.04,False,JPEG,RGB,512.0,384.0,3.0,40.26,False,OK
glass59.jpg,glass,../data/raw\glass\glass59.jpg,12.36,False,JPEG,RGB,512.0,384.0,3.0,41.69,False,OK
glass6.jpg,glass,../data/raw\glass\glass6.jpg,8.74,False,JPEG,RGB,512.0,384.0,3.0,20.48,False,OK
glass60.jpg,glass,../data/raw\glass\glass60.jpg,14.84,False,JPEG,RGB,512.0,384.0,3.0,51.64,False,OK
glass61.jpg,glass,../data/raw\glass\glass61.jpg,19.26,False,JPEG,RGB,512.0,384.0,3.0,57.5,False,OK
glass62.jpg,glass,../data/raw\glass\glass62.jpg,17.6,False,JPEG,RGB,512.0,384.0,3.0,75.33,False,OK
glass63.jpg,glass,../data/raw\glass\glass63.jpg,15.51,False,JPEG,RGB,512.0,384.0,3.0,53.99,False,OK
glass64.jpg,glass,../data/raw\glass\glass64.jpg,13.31,False,JPEG,RGB,512.0,384.0,3.0,60.71,False,OK
glass65.jpg,glass,../data/raw\glass\glass65.jpg,24.48,False,JPEG,RGB,512.0,384.0,3.0,59.61,False,OK
glass66.jpg,glass,../data/raw\glass\glass66.jpg,13.51,False,JPEG,RGB,512.0,384.0,3.0,54.43,False,OK
glass67.jpg,glass,../data/raw\glass\glass67.jpg,15.02,False,JPEG,RGB,512.0,384.0,3.0,47.12,False,OK
glass68.jpg,glass,../data/raw\glass\glass68.jpg,16.7,False,JPEG,RGB,512.0,384.0,3.0,57.15,False,OK
glass69.jpg,glass,../data/raw\glass\glass69.jpg,8.5,False,JPEG,RGB,512.0,384.0,3.0,50.56,False,OK
glass6g.png,glass,../data/raw\glass\glass6g.png,76.34,False,PNG,RGBA,512.0,384.0,4.0,20.44,False,OK
glass7.jpg,glass,../data/raw\glass\glass7.jpg,10.05,False,JPEG,RGB,512.0,384.0,3.0,64.47,False,OK
glass70.jpg,glass,../data/raw\glass\glass70.jpg,14.06,False,JPEG,RGB,512.0,384.0,3.0,77.87,False,OK
glass71.jpg,glass,../data/raw\glass\glass71.jpg,15.93,False,JPEG,RGB,512.0,384.0,3.0,41.95,False,OK
glass72.jpg,glass,../data/raw\glass\glass72.jpg,13.87,False,JPEG,RGB,512.0,384.0,3.0,65.3,False,OK
glass73.jpg,glass,../data/raw\glass\glass73.jpg,9.87,False,JPEG,RGB,512.0,384.0,3.0,63.43,False,OK
glass75.jpg,glass,../data/raw\glass\glass75.jpg,17.71,False,JPEG,RGB,512.0,384.0,3.0,57.51,False,OK
glass75g.png,glass,../data/raw\glass\glass75g.png,113.57,False,PNG,RGBA,512.0,384.0,4.0,59.28,False,OK
glass76.jpg,glass,../data/raw\glass\glass76.jpg,8.96,False,JPEG,RGB,512.0,384.0,3.0,68.04,False,OK
glass77.jpg,glass,../data/raw\glass\glass77.jpg,12.83,False,JPEG,RGB,512.0,384.0,3.0,59.88,False,OK
glass78.jpg,glass,../data/raw\glass\glass78.jpg,13.51,False,JPEG,RGB,512.0,384.0,3.0,73.65,False,OK
glass79.jpg,glass,../data/raw\glass\glass79.jpg,10.58,False,JPEG,RGB,512.0,384.0,3.0,67.02,False,OK
glass8.jpg,glass,../data/raw\glass\glass8.jpg,7.93,False,JPEG,RGB,512.0,384.0,3.0,53.92,False,OK
glass80.jpg,glass,../data/raw\glass\glass80.jpg,13.26,False,JPEG,RGB,512.0,384.0,3.0,64.08,False,OK
glass81.jpg,glass,../data/raw\glass\glass81.jpg,13.23,False,JPEG,RGB,512.0,384.0,3.0,59.09,False,OK
glass82.jpg,glass,../data/raw\glass\glass82.jpg,10.14,False,JPEG,RGB,512.0,384.0,3.0,50.61,False,OK
glass83.jpg,glass,../data/raw\glass\glass83.jpg,12.47,False,JPEG,RGB,512.0,384.0,3.0,60.38,False,OK
glass84.jpg,glass,../data/raw\glass\glass84.jpg,10.68,False,JPEG,RGB,512.0,384.0,3.0,80.41,False,OK
glass85.jpg,glass,../data/raw\glass\glass85.jpg,16.42,False,JPEG,RGB,512.0,384.0,3.0,78.92,False,OK
glass86.jpg,glass,../data/raw\glass\glass86.jpg,16.27,False,JPEG,RGB,512.0,384.0,3.0,51.97,False,OK
glass87.jpg,glass,../data/raw\glass\glass87.jpg,14.73,False,JPEG,RGB,512.0,384.0,3.0,55.2,False,OK
glass88.jpg,glass,../data/raw\glass\glass88.jpg,11.33,False,JPEG,RGB,512.0,384.0,3.0,58.97,False,OK
glass89.jpg,glass,../data/raw\glass\glass89.jpg,18.15,False,JPEG,RGB,512.0,384.0,3.0,40.75,False,OK
glass9.jpg,glass,../data/raw\glass\glass9.jpg,12.34,False,JPEG,RGB,512.0,384.0,3.0,58.11,False,OK
glass90.jpg,glass,../data/raw\glass\glass90.jpg,8.88,False,JPEG,RGB,512.0,384.0,3.0,79.34,False,OK
glass91.jpg,glass,../data/raw\glass\glass91.jpg,16.16,False,JPEG,RGB,512.0,384.0,3.0,53.91,False,OK
glass92.jpg,glass,../data/raw\glass\glass92.jpg,13.52,False,JPEG,RGB,512.0,384.0,3.0,39.63,False,OK
glass93.jpg,glass,../data/raw\glass\glass93.jpg,11.97,False,JPEG,RGB,512.0,384.0,3.0,79.01,False,OK
glass94.jpg,glass,../data/raw\glass\glass94.jpg,8.3,False,JPEG,RGB,512.0,384.0,3.0,52.84,False,OK
glass95.jpg,glass,../data/raw\glass\glass95.jpg,9.64,False,JPEG,RGB,512.0,384.0,3.0,46.63,False,OK
glass96.jpg,glass,../data/raw\glass\glass96.jpg,13.34,False,JPEG,RGB,512.0,384.0,3.0,57.03,False,OK
glass97.jpg,glass,../data/raw\glass\glass97.jpg,12.39,False,JPEG,RGB,512.0,384.0,3.0,75.15,False,OK
glass98.jpg,glass,../data/raw\glass\glass98.jpg,12.38,False,JPEG,RGB,512.0,384.0,3.0,40.1,False,OK
glass99.jpg,glass,../data/raw\glass\glass99.jpg,19.53,False,JPEG,RGB,512.0,384.0,3.0,51.5,False,OK
image-violet-512x384.gif,glass,../data/raw\glass\image-violet-512x384.gif,35.04,False,GIF,P,512.0,384.0,1.0,13.06,False,OK
metal1.jpg,metal,../data/raw\metal\metal1.jpg,16.84,False,JPEG,RGB,512.0,384.0,3.0,51.95,False,OK
metal10.jpg,metal,../data/raw\metal\metal10.jpg,13.17,False,JPEG,RGB,512.0,384.0,3.0,47.49,False,OK
metal100.jpg,metal,../data/raw\metal\metal100.jpg,19.96,False,JPEG,RGB,512.0,384.0,3.0,64.15,False,OK
metal101.jpg,metal,../data/raw\metal\metal101.jpg,15.84,False,JPEG,RGB,512.0,384.0,3.0,44.92,False,OK
metal103.jpg,metal,../data/raw\metal\metal103.jpg,13.52,False,JPEG,RGB,512.0,384.0,3.0,44.35,False,OK
metal104.jpg,metal,../data/raw\metal\metal104.jpg,14.82,False,JPEG,RGB,512.0,384.0,3.0,46.23,False,OK
metal105.jpg,metal,../data/raw\metal\metal105.jpg,14.73,False,JPEG,RGB,512.0,384.0,3.0,63.16,False,OK
metal106.jpg,metal,../data/raw\metal\metal106.jpg,18.08,False,JPEG,RGB,512.0,384.0,3.0,64.57,False,OK
metal107.jpg,metal,../data/raw\metal\metal107.jpg,12.3,False,JPEG,RGB,512.0,384.0,3.0,63.19,False,OK
metal108.jpg,metal,../data/raw\metal\metal108.jpg,18.26,False,JPEG,RGB,512.0,384.0,3.0,98.73,False,OK
metal109.jpg,metal,../data/raw\metal\metal109.jpg,11.27,False,JPEG,RGB,512.0,384.0,3.0,58.39,False,OK
metal11.jpg,metal,../data/raw\metal\metal11.jpg,20.93,False,JPEG,RGB,512.0,384.0,3.0,59.03,False,OK
metal110.jpg,metal,../data/raw\metal\metal110.jpg,18.92,False,JPEG,RGB,512.0,384.0,3.0,52.91,False,OK
metal111.jpg,metal,../data/raw\metal\metal111.jpg,30.22,False,JPEG,RGB,512.0,384.0,3.0,56.99,False,OK
metal112.jpg,metal,../data/raw\metal\metal112.jpg,16.77,False,JPEG,RGB,512.0,384.0,3.0,64.86,False,OK
metal113.jpg,metal,../data/raw\metal\metal113.jpg,17.41,False,JPEG,RGB,512.0,384.0,3.0,41.87,False,OK
metal114.jpg,metal,../data/raw\metal\metal114.jpg,35.96,False,JPEG,RGB,512.0,384.0,3.0,67.1,False,OK
metal115.jpg,metal,../data/raw\metal\metal115.jpg,19.36,False,JPEG,RGB,512.0,384.0,3.0,57.52,False,OK
metal116.jpg,metal,../data/raw\metal\metal116.jpg,9.44,False,JPEG,RGB,512.0,384.0,3.0,31.43,False,OK
metal117.jpg,metal,../data/raw\metal\metal117.jpg,19.67,False,JPEG,RGB,512.0,384.0,3.0,43.56,False,OK
metal118.jpg,metal,../data/raw\metal\metal118.jpg,33.54,False,JPEG,RGB,512.0,384.0,3.0,64.65,False,OK
metal119.jpg,metal,../data/raw\metal\metal119.jpg,14.21,False,JPEG,RGB,512.0,384.0,3.0,52.94,False,OK
metal12.jpg,metal,../data/raw\metal\metal12.jpg,9.3,False,JPEG,RGB,512.0,384.0,3.0,65.46,False,OK
metal120.jpg,metal,../data/raw\metal\metal120.jpg,30.3,False,JPEG,RGB,512.0,384.0,3.0,57.32,False,OK
metal121.jpg,metal,../data/raw\metal\metal121.jpg,1.14,False,JPEG,RGB,48.0,32.0,3.0,34.04,False,OK
metal122.jpg,metal,../data/raw\metal\metal122.jpg,16.86,False,JPEG,RGB,512.0,384.0,3.0,43.9,False,OK
metal123.jpg,metal,../data/raw\metal\metal123.jpg,18.81,False,JPEG,RGB,512.0,384.0,3.0,48.56,False,OK
metal124.jpg,metal,../data/raw\metal\metal124.jpg,10.74,False,JPEG,RGB,512.0,384.0,3.0,44.52,False,OK
metal125.jpg,metal,../data/raw\metal\metal125.jpg,13.35,False,JPEG,RGB,512.0,384.0,3.0,41.67,False,OK
metal125po.jpg,metal,../data/raw\metal\metal125po.jpg,13.35,False,JPEG,RGB,512.0,384.0,3.0,41.67,False,OK
metal126.jpg,metal,../data/raw\metal\metal126.jpg,17.93,False,JPEG,RGB,512.0,384.0,3.0,49.23,False,OK
metal127.jpg,metal,../data/raw\metal\metal127.jpg,13.72,False,JPEG,RGB,512.0,384.0,3.0,88.64,False,OK
metal128.jpg,metal,../data/raw\metal\metal128.jpg,16.57,False,JPEG,RGB,512.0,384.0,3.0,61.26,False,OK
metal129.jpg,metal,../data/raw\metal\metal129.jpg,14.72,False,JPEG,RGB,512.0,384.0,3.0,68.05,False,OK
metal13.jpg,metal,../data/raw\metal\metal13.jpg,18.45,False,JPEG,RGB,512.0,384.0,3.0,57.94,False,OK
metal130.jpg,metal,../data/raw\metal\metal130.jpg,15.42,False,JPEG,RGB,512.0,384.0,3.0,47.25,False,OK
metal131.jpg,metal,../data/raw\metal\metal131.jpg,9.92,False,JPEG,RGB,512.0,384.0,3.0,42.84,False,OK
metal132.jpg,metal,../data/raw\metal\metal132.jpg,21.98,False,JPEG,RGB,512.0,384.0,3.0,50.64,False,OK
metal133.jpg,metal,../data/raw\metal\metal133.jpg,16.56,False,JPEG,RGB,512.0,384.0,3.0,52.23,False,OK
metal134.jpg,metal,../data/raw\metal\metal134.jpg,14.12,False,JPEG,RGB,512.0,384.0,3.0,61.94,False,OK
metal135.jpg,metal,../data/raw\metal\metal135.jpg,13.7,False,JPEG,RGB,512.0,384.0,3.0,66.34,False,OK
metal136.jpg,metal,../data/raw\metal\metal136.jpg,11.4,False,JPEG,RGB,512.0,384.0,3.0,42.11,False,OK
metal137.jpg,metal,../data/raw\metal\metal137.jpg,21.38,False,JPEG,RGB,512.0,384.0,3.0,76.07,False,OK
metal138.jpg,metal,../data/raw\metal\metal138.jpg,22.86,False,JPEG,RGB,512.0,384.0,3.0,37.82,False,OK
metal139.jpg,metal,../data/raw\metal\metal139.jpg,19.98,False,JPEG,RGB,512.0,384.0,3.0,59.04,False,OK
metal13z.jpg,metal,../data/raw\metal\metal13z.jpg,123.62,False,PNG,RGBA,512.0,384.0,4.0,56.63,False,OK
metal14.jpg,metal,../data/raw\metal\metal14.jpg,25.26,False,JPEG,RGB,512.0,384.0,3.0,68.66,False,OK
metal140.jpg,metal,../data/raw\metal\metal140.jpg,18.73,False,JPEG,RGB,512.0,384.0,3.0,51.69,False,OK
metal15.jpg,metal,../data/raw\metal\metal15.jpg,18.67,False,JPEG,RGB,512.0,384.0,3.0,45.53,False,OK
metal150.jpg,metal,../data/raw\metal\metal150.jpg,21.4,False,JPEG,RGB,512.0,384.0,3.0,44.81,False,OK
metal16.jpg,metal,../data/raw\metal\metal16.jpg,32.93,False,JPEG,RGB,512.0,384.0,3.0,56.25,False,OK
metal17.jpg,metal,../data/raw\metal\metal17.jpg,12.02,False,JPEG,RGB,512.0,384.0,3.0,29.59,False,OK
metal18.jpg,metal,../data/raw\metal\metal18.jpg,10.74,False,JPEG,RGB,512.0,384.0,3.0,40.54,False,OK
metal19.jpg,metal,../data/raw\metal\metal19.jpg,13.17,False,JPEG,RGB,512.0,384.0,3.0,68.46,False,OK
metal2.jpg,metal,../data/raw\metal\metal2.jpg,1.09,False,JPEG,RGB,32.0,32.0,3.0,44.1,False,OK
metal20.jpg,metal,../data/raw\metal\metal20.jpg,21.61,False,JPEG,RGB,512.0,384.0,3.0,65.92,False,OK
metal21.jpg,metal,../data/raw\metal\metal21.jpg,15.1,False,JPEG,RGB,512.0,384.0,3.0,49.5,False,OK
metal22.jpg,metal,../data/raw\metal\metal22.jpg,16.94,False,JPEG,RGB,512.0,384.0,3.0,45.65,False,OK
metal23.jpg,metal,../data/raw\metal\metal23.jpg,19.62,False,JPEG,RGB,512.0,384.0,3.0,68.27,False,OK
metal23rer.png,metal,../data/raw\metal\metal23rer.png,121.54,False,PNG,RGBA,512.0,384.0,4.0,69.74,False,OK
metal24.jpg,metal,../data/raw\metal\metal24.jpg,18.44,False,JPEG,RGB,512.0,384.0,3.0,40.67,False,OK
